Number of Runs,5
Number of Generations,100
N (Size of Cromosome),100
P (Size of Population),200

Selection,Survivor
Survivor Elite percentage,0.2
Crossover,Uniform
Uniform probablitly,0.5
Mutation,Creep
Step size,0.5,Mutation Rate,0.02

Fitness Function,10N + SUM(Gene - 10 x Cos(2pi x Gene)

Run 1,,,,Run 2,,,,Run 3,,,,Run 4,,,,Run 5,,,
Generations,Mean,Lowest,,Generations,Mean,Lowest,,Generations,Mean,Lowest,,Generations,Mean,Lowest,,Generations,Mean,Lowest,
Generation 83,57.86682370314553,21.996226538837504,,Generation 83,100.21036136760002,48.85435473288214,,Generation 83,131.1202457343117,83.2973349244304,,Generation 83,162.41183475277748,113.77694360105363,,Generation 83,214.16589939089513,167.82942496614385,
Generation 84,52.398518166915075,21.196692518113878,,Generation 84,66.88815037004652,41.75522496469796,,Generation 84,118.46943650030296,83.72250518827855,,Generation 84,173.90735213509012,113.77296074134858,,Generation 84,207.28208056015959,164.9456664186023,
Generation 85,68.89162059675955,23.34236958109807,,Generation 85,86.27291770016626,41.27212805128363,,Generation 85,114.04975221284911,77.31824428395055,,Generation 85,156.79766981322828,110.00308553779087,,Generation 85,200.77305114833248,160.34381304192664,
Generation 86,59.1941392819059,24.444564669777833,,Generation 86,92.79659143152702,45.14320274919385,,Generation 86,111.6042831715322,79.3183546460042,,Generation 86,154.19358010887024,116.10700824384651,,Generation 86,212.97275519171188,164.96717746864806,
Generation 87,35.68724739450845,20.024570043492986,,Generation 87,80.32373147907781,44.83617049547729,,Generation 87,126.38724014465748,80.95181963752509,,Generation 87,167.45700304965453,113.22687522191029,,Generation 87,217.58097437674525,163.0168950490347,
Generation 88,61.548894250889724,21.01426372554306,,Generation 88,55.90076317241712,42.20865105998075,,Generation 88,113.3988512820154,65.89517897636324,,Generation 88,150.5240515052142,108.98402369463986,,Generation 88,216.1845110273714,154.45826995180698,
Generation 89,65.30228252253687,21.873272820985676,,Generation 89,47.15707436154197,39.855450459786766,,Generation 89,109.22371599128523,78.0896296121116,,Generation 89,158.80378556630035,110.7545651896827,,Generation 89,202.53964048321538,157.32698882710292,
Generation 90,34.13977197134782,16.24683933231904,,Generation 90,60.63828435231092,39.83798052958059,,Generation 90,124.35953936704142,73.76615257624792,,Generation 90,148.77785626751785,109.17260298686335,,Generation 90,196.7740784409315,154.30355691062493,
Generation 91,41.89524344113289,16.951226164560808,,Generation 91,45.5639355133671,38.51484390304313,,Generation 91,129.3837205089948,73.33787987979349,,Generation 91,145.50933372582955,109.97446297704141,,Generation 91,205.35788570237298,154.1650866800154,
Generation 92,25.125565738553664,16.689819519807884,,Generation 92,41.234851910948336,35.688971269632816,,Generation 92,111.36786861585537,74.60989568517505,,Generation 92,144.19853325599337,110.84885942258029,,Generation 92,191.65585860705949,151.89735795102854,
