Number of Runs,2
Number of Generations,1000
N (Size of Cromosome),5
P (Size of Population),20

Selection,Survivor
Survivor Elite percentage,0.2
Crossover,Uniform
Uniform probablitly,0.5
Mutation,Creep
Step size,0.5,Mutation Rate,0.01

Fitness Function,10N + SUM(Gene - 10 x Cos(2pi x Gene)

Run 1,,,,Run 2,,,
Generations,Mean,Lowest,All Gene Stand Div,,Generations,Mean,Lowest,All Gene Stand Div,
Generation 203,3.1594694680865842,3.1594694680865842,0.7458924297670975,,Generation 203,6.7021980492875155,6.512153136273355,1.016582642408686,
Generation 204,4.977114875281886,3.1594694680865842,0.8892538353254897,,Generation 204,7.301677088679528,6.512153136273355,1.033465480081514,
Generation 205,4.396495479895881,3.1594694680865842,0.8778945147046501,,Generation 205,7.525853787005239,6.512153136273355,1.0162492668733294,
Generation 206,3.486304451786983,3.1594694680865842,0.7427128773002055,,Generation 206,6.512153136273355,6.512153136273355,1.0171781514925216,
Generation 207,4.415593656264537,3.1594694680865842,0.8863416422465157,,Generation 207,9.207880145643447,6.512153136273355,1.1196818127389294,
Generation 208,4.714910837257362,3.1594694680865842,0.8523218410331651,,Generation 208,7.532553721267043,6.512153136273355,1.0210385855889756,
Generation 209,4.039287419839662,3.1594694680865842,0.7458694710079817,,Generation 209,6.878694975886471,6.512153136273355,1.0545645499025076,
Generation 210,4.064433176814388,3.1594694680865842,0.7963384684394264,,Generation 210,6.513853075885578,6.512153136273355,1.0171583486369646,
Generation 211,3.544052266733632,3.1594694680865842,0.7440837269213956,,Generation 211,7.342523771535835,6.512153136273355,1.0938789142891745,
Generation 212,4.919977562108,3.1594694680865842,0.8054927635000215,,Generation 212,8.368023764470816,6.512153136273355,1.1153685361333068,
Generation 213,3.1594694680865842,3.1594694680865842,0.7458924297670975,,Generation 213,7.071852244684007,6.512153136273355,1.005022995723859,
Generation 214,4.213972475366511,3.1594694680865842,0.8584346933804133,,Generation 214,6.512153136273355,6.512153136273355,1.0171781514925216,
Generation 215,3.942473709798427,3.1594694680865842,0.7930467201030369,,Generation 215,6.512153136273355,6.512153136273355,1.0171781514925216,
Generation 216,3.1594694680865842,3.1594694680865842,0.7458924297670975,,Generation 216,8.371565332302081,6.512153136273355,1.1057224478741579,
Generation 217,4.15667809099076,3.1594694680865842,0.7466530783820667,,Generation 217,6.512153136273355,6.512153136273355,1.0171781514925216,
Generation 218,5.189221380232878,3.1594694680865842,0.7546973214776872,,Generation 218,7.899748889007069,6.512153136273355,1.1119516149076334,
Generation 219,3.1594694680865842,3.1594694680865842,0.7458924297670975,,Generation 219,6.560443716733866,6.512153136273355,1.0235189437173047,
Generation 220,3.1594694680865842,3.1594694680865842,0.7458924297670975,,Generation 220,7.953425703261471,6.512153136273355,1.11783124343882,
Generation 221,3.1594694680865842,3.1594694680865842,0.7458924297670975,,Generation 221,7.921215311368611,6.512153136273355,1.0132016821906837,
Generation 222,4.011036687095986,3.1594694680865842,0.7427578940038887,,Generation 222,6.512153136273355,6.512153136273355,1.0171781514925216,
Generation 223,4.7555528365499145,3.1594694680865842,0.8301433952821052,,Generation 223,6.512153136273355,6.512153136273355,1.0171781514925216,
Generation 224,3.1594694680865842,3.1594694680865842,0.7458924297670975,,Generation 224,6.595207992731474,6.512153136273355,1.0333342351963237,
Generation 225,5.123616030111432,3.1594694680865842,0.8579873686747591,,Generation 225,6.512153136273355,6.512153136273355,1.0171781514925216,
Generation 226,3.6919462743185285,3.1594694680865842,0.7491035703365896,,Generation 226,6.811928438669858,6.512153136273355,1.0203640706818966,
Generation 227,3.1594694680865842,3.1594694680865842,0.7458924297670975,,Generation 227,9.119863778420244,6.512153136273355,1.1859291422036529,
Generation 228,3.1594694680865842,3.1594694680865842,0.7458924297670975,,Generation 228,8.918274681625466,6.512153136273355,1.0963563819141422,
Generation 229,4.070465045438462,3.1594694680865842,0.7512347913095965,,Generation 229,6.512153136273355,6.512153136273355,1.0171781514925216,
Generation 230,3.1594694680865842,3.1594694680865842,0.7458924297670975,,Generation 230,7.779006536539759,6.512153136273355,1.1446443725437812,
Generation 231,3.526830350572041,3.1594694680865842,0.747805066191759,,Generation 231,6.512153136273355,6.512153136273355,1.0171781514925216,
Generation 232,4.881927880970769,3.1594694680865842,0.739685066694963,,Generation 232,6.551601140410528,6.512153136273355,1.0167778677926569,
Generation 233,3.1594694680865842,3.1594694680865842,0.7458924297670975,,Generation 233,6.9791950358645725,6.512153136273355,1.0157936027971162,
Generation 234,3.1594694680865842,3.1594694680865842,0.7458924297670975,,Generation 234,6.512153136273355,6.512153136273355,1.0171781514925216,
Generation 235,3.1594694680865842,3.1594694680865842,0.7458924297670975,,Generation 235,8.100076403544175,6.512153136273355,1.0621067121826064,
Generation 236,3.1594694680865842,3.1594694680865842,0.7458924297670975,,Generation 236,6.5058038546027435,6.385167502861137,1.0171397130623583,
Generation 237,4.834682611341636,3.1594694680865842,0.9332905195725354,,Generation 237,7.496810310568961,6.385167502861137,1.0198906974381277,
Generation 238,4.196619418228918,3.1594694680865842,0.8005188849040824,,Generation 238,6.47405744624969,6.385167502861137,1.0169473655316044,
Generation 239,3.965796382687153,3.1594694680865842,0.7382226107331026,,Generation 239,6.455009601237856,6.385167502861137,1.0168318326668717,
Generation 240,3.51630245067514,3.1594694680865842,0.7456709218748978,,Generation 240,7.595354533462682,6.385167502861137,1.0591662631704704,
Generation 241,4.589047628917793,3.1594694680865842,0.8335060512516184,,Generation 241,7.387585693426345,6.385167502861137,1.0230042215170392,
Generation 242,3.1594694680865842,3.1594694680865842,0.7458924297670975,,Generation 242,6.385167502861137,6.385167502861137,1.01640741369959,
Generation 243,3.8196817590898413,3.1594694680865842,0.7508797696902442,,Generation 243,6.385167502861137,6.385167502861137,1.01640741369959,
Generation 244,3.8998476327636324,3.1594694680865842,0.742029599015581,,Generation 244,7.700356612394179,6.385167502861137,1.100469135651722,
Generation 245,3.1594694680865842,3.1594694680865842,0.7458924297670975,,Generation 245,7.966532709921816,6.385167502861137,1.016613318648832,
Generation 246,3.3595926604094566,3.1594694680865842,0.7614413360035932,,Generation 246,7.527544147496147,6.385167502861137,1.0261291630236642,
Generation 247,3.1594694680865842,3.1594694680865842,0.7458924297670975,,Generation 247,6.385167502861137,6.385167502861137,1.01640741369959,
Generation 248,3.8800554364624005,3.1594694680865842,0.7804612971646392,,Generation 248,8.042564449405413,6.385167502861137,1.1006775208672506,
Generation 249,3.1594694680865842,3.1594694680865842,0.7458924297670975,,Generation 249,7.055725390729222,6.385167502861137,1.0255751211103927,
Generation 250,3.1594694680865842,3.1594694680865842,0.7458924297670975,,Generation 250,6.385167502861137,6.385167502861137,1.01640741369959,
Generation 251,4.588727925532023,3.1594694680865842,0.8633158608173329,,Generation 251,7.285858558634791,6.385167502861137,1.0156139062331146,
Generation 252,3.1594694680865842,3.1594694680865842,0.7458924297670975,,Generation 252,8.120249706172412,6.385167502861137,1.0943536371413203,
Generation 253,3.1594694680865842,3.1594694680865842,0.7458924297670975,,Generation 253,7.266885731568058,6.385167502861137,1.0270537050689619,
Generation 254,4.313420521192155,3.1594694680865842,0.7512704468296637,,Generation 254,6.385167502861137,6.385167502861137,1.01640741369959,
Generation 255,3.1594694680865842,3.1594694680865842,0.7458924297670975,,Generation 255,6.385167502861137,6.385167502861137,1.01640741369959,
Generation 256,3.2487853775550954,3.1594694680865842,0.7472122989037024,,Generation 256,6.413382840422261,6.385167502861137,1.0165581224975069,
Generation 257,3.725096496283829,3.1594694680865842,0.8143024296210444,,Generation 257,7.362767432740279,6.385167502861137,1.0188473199557044,
Generation 258,3.631986128599627,3.1594694680865842,0.8119174708788254,,Generation 258,6.385167502861137,6.385167502861137,1.01640741369959,
Generation 259,3.9457804272055013,3.1594694680865842,0.7502896425053706,,Generation 259,7.248695323906515,6.385167502861137,1.0184324741545625,
Generation 260,3.2725105183827177,3.1594694680865842,0.7456792613393706,,Generation 260,6.385167502861137,6.385167502861137,1.01640741369959,
Generation 261,4.702422494945561,3.1594694680865842,0.8103941885095383,,Generation 261,8.663534717915311,6.385167502861137,1.111404691172874,
Generation 262,3.3492845717026056,3.1594694680865842,0.7569477059353601,,Generation 262,6.439689917039959,6.385167502861137,1.0172609674910582,
Generation 263,3.1594694680865842,3.1594694680865842,0.7458924297670975,,Generation 263,8.291377312581082,6.385167502861137,1.0926473189604449,
Generation 264,4.073185085622186,3.1594694680865842,0.7510523762571317,,Generation 264,7.22057383896132,6.385167502861137,1.1018519526627122,
Generation 265,4.18174964658217,3.1594694680865842,0.746261027109913,,Generation 265,7.725526263816212,6.385167502861137,1.0430417039415045,
Generation 266,3.5799875625285082,3.1594694680865842,0.7439906956187959,,Generation 266,7.064748521194256,6.385167502861137,1.0179157172767501,
Generation 267,5.5826098497659205,3.1594694680865842,0.783566018780007,,Generation 267,8.745920807795656,6.385167502861137,1.139408647491532,
Generation 268,3.2028185742645237,3.1594694680865842,0.7457389054164069,,Generation 268,6.385167502861137,6.385167502861137,1.01640741369959,
Generation 269,4.673804511525264,3.1594694680865842,0.8094208619192026,,Generation 269,6.517756601025363,6.385167502861137,1.0159115123487341,
Generation 270,4.151566809345744,3.1594694680865842,0.7461331208211673,,Generation 270,6.8744720192208035,6.385167502861137,1.0183022734687683,
Generation 271,4.719882124206984,3.1594694680865842,0.8269505712952118,,Generation 271,6.385167502861137,6.385167502861137,1.01640741369959,
Generation 272,3.652343362883253,3.1594694680865842,0.7456492652897374,,Generation 272,6.976322543811998,6.385167502861137,1.0143381083053797,
Generation 273,3.1594694680865842,3.1594694680865842,0.7458924297670975,,Generation 273,6.618732527147247,6.385167502861137,1.0170328472049683,
Generation 274,5.302349357030792,3.1594694680865842,0.7530522084042461,,Generation 274,6.683123873849948,6.385167502861137,1.0171571635370096,
Generation 275,3.1594694680865842,3.1594694680865842,0.7458924297670975,,Generation 275,7.226605620471114,6.385167502861137,1.018361260615577,
Generation 276,3.1594694680865842,3.1594694680865842,0.7458924297670975,,Generation 276,6.719034065457484,6.385167502861137,1.0157815383693671,
Generation 277,4.309039295161531,3.1594694680865842,0.7846086200862218,,Generation 277,6.385167502861137,6.385167502861137,1.01640741369959,
Generation 278,4.620592303982346,3.1594694680865842,0.8168265677096197,,Generation 278,8.17437422515152,6.385167502861137,1.0974106573185327,
Generation 279,3.1594694680865842,3.1594694680865842,0.7458924297670975,,Generation 279,7.131630968935388,6.385167502861137,1.015180818722804,
Generation 280,3.7486866779692534,3.1594694680865842,0.7456767740081679,,Generation 280,6.803157433982074,6.385167502861137,1.016183591807136,
Generation 281,3.1594694680865842,3.1594694680865842,0.7458924297670975,,Generation 281,7.34228788647837,6.385167502861137,1.0147390488040964,
Generation 282,3.1064066373682033,2.0982128537189695,0.7419368885415898,,Generation 282,8.370392184181167,6.385167502861137,1.083530362905365,
Generation 283,2.9472181452130615,2.0982128537189695,0.7291669049173791,,Generation 283,6.416009851688807,6.385167502861137,1.0165680367112095,
Generation 284,2.7493200859598685,2.0982128537189695,0.7099939216749058,,Generation 284,6.385167502861137,6.385167502861137,1.01640741369959,
Generation 285,4.394523849473217,2.0982128537189695,0.8245043792672997,,Generation 285,8.54629027701358,6.385167502861137,1.0137538074295642,
Generation 286,2.97237157528216,2.0982128537189695,0.7521069949769188,,Generation 286,6.385167502861137,6.385167502861137,1.01640741369959,
Generation 287,2.2809303764203,2.0982128537189695,0.6348566677267776,,Generation 287,7.5644216157323765,6.385167502861137,1.072567045086843,
Generation 288,3.796671929029981,2.0982128537189695,0.6567246322118384,,Generation 288,6.727648307264611,6.385167502861137,1.0157412711196774,
Generation 289,5.595950248015964,2.0982128537189695,0.9254305449167418,,Generation 289,8.934200888526648,6.385167502861137,1.1679203685853756,
Generation 290,2.7723312155059037,2.0982128537189695,0.6354423425239307,,Generation 290,7.347961943503409,6.385167502861137,1.0733275206366197,
Generation 291,2.0982128537189695,2.0982128537189695,0.6347079559550745,,Generation 291,6.385167502861137,6.385167502861137,1.01640741369959,
Generation 292,2.0982128537189695,2.0982128537189695,0.6347079559550745,,Generation 292,6.385167502861137,6.385167502861137,1.01640741369959,
Generation 293,2.0982128537189695,2.0982128537189695,0.6347079559550745,,Generation 293,7.329867475376423,6.385167502861137,1.0812016775708795,
Generation 294,2.0982128537189695,2.0982128537189695,0.6347079559550745,,Generation 294,6.385167502861137,6.385167502861137,1.01640741369959,
Generation 295,2.9582126296174787,2.0982128537189695,0.7465497862438802,,Generation 295,6.446553110023807,6.385167502861137,1.0153087533619316,
Generation 296,2.0982128537189695,2.0982128537189695,0.6347079559550745,,Generation 296,6.385167502861137,6.385167502861137,1.01640741369959,
Generation 297,4.366912123790937,2.0982128537189695,0.6435270879910685,,Generation 297,6.385167502861137,6.385167502861137,1.01640741369959,
Generation 298,2.1464232774612655,2.0982128537189695,0.6353562651739849,,Generation 298,6.385167502861137,6.385167502861137,1.01640741369959,
Generation 299,4.049922791378172,2.0982128537189695,0.7734670164190842,,Generation 299,9.162727946711325,6.385167502861137,1.1052052491978985,
Generation 300,2.6279148490767943,2.0982128537189695,0.6270626898575717,,Generation 300,6.385167502861137,6.385167502861137,1.01640741369959,
Generation 301,2.9148443402281172,2.0982128537189695,0.6404120016191919,,Generation 301,6.385167502861137,6.385167502861137,1.01640741369959,
Generation 302,2.11688820871065,2.0982128537189695,0.6347210160320349,,Generation 302,7.477825814426995,6.385167502861137,1.082577315168309,
Generation 303,3.2300396018358284,2.0982128537189695,0.6875833047739452,,Generation 303,6.715193937452581,6.385167502861137,1.0136061489313513,
Generation 304,2.0982128537189695,2.0982128537189695,0.6347079559550745,,Generation 304,8.33907315978465,6.385167502861137,1.1268177652062068,
Generation 305,2.0982128537189695,2.0982128537189695,0.6347079559550745,,Generation 305,8.638614657162492,6.385167502861137,1.1193303321320227,
Generation 306,2.72845367942838,2.0982128537189695,0.6353573689860011,,Generation 306,7.029268700543381,6.385167502861137,1.0126031411622536,
Generation 307,2.0982128537189695,2.0982128537189695,0.6347079559550745,,Generation 307,8.34716703153946,6.385167502861137,1.0253183302556392,
Generation 308,2.610856963685725,2.0982128537189695,0.6706843937978969,,Generation 308,6.725065619870773,6.385167502861137,1.01622246209495,
Generation 309,2.0982128537189695,2.0982128537189695,0.6347079559550745,,Generation 309,7.039347559281884,6.385167502861137,1.0360284449425434,
Generation 310,2.0982128537189695,2.0982128537189695,0.6347079559550745,,Generation 310,6.385167502861137,6.385167502861137,1.01640741369959,
Generation 311,2.7736117231632247,2.0982128537189695,0.7018037921753447,,Generation 311,7.643330300278649,6.385167502861137,1.0365970563593185,
Generation 312,2.0982128537189695,2.0982128537189695,0.6347079559550745,,Generation 312,6.414851819464791,6.385167502861137,1.016563705643544,
Generation 313,2.0982128537189695,2.0982128537189695,0.6347079559550745,,Generation 313,6.385167502861137,6.385167502861137,1.01640741369959,
Generation 314,2.3349253874943874,2.0982128537189695,0.6349154022162977,,Generation 314,6.385167502861137,6.385167502861137,1.01640741369959,
Generation 315,2.0982128537189695,2.0982128537189695,0.6347079559550745,,Generation 315,7.457542992173063,6.385167502861137,1.0792422771978647,
Generation 316,4.713536804681337,2.0982128537189695,0.7623184581718206,,Generation 316,6.5839655573053575,6.218512388512551,1.0168771711125315,
Generation 317,2.9623159012348568,2.0982128537189695,0.7524279533781206,,Generation 317,7.19990363966444,6.218512388512551,1.0691150151686826,
Generation 318,3.3845682969601754,2.0982128537189695,0.6362459864498161,,Generation 318,6.626676444889573,6.218512388512551,1.0151473766240584,
Generation 319,2.708114758375472,2.0982128537189695,0.6470018277632281,,Generation 319,6.514571148798575,6.218512388512551,1.0138052249332654,
Generation 320,2.0982128537189695,2.0982128537189695,0.6347079559550745,,Generation 320,8.641060139047415,6.218512388512551,1.0033862368183486,
Generation 321,2.0982128537189695,2.0982128537189695,0.6347079559550745,,Generation 321,6.351167004396659,6.218512388512551,1.012589389062838,
Generation 322,2.0982128537189695,2.0982128537189695,0.6347079559550745,,Generation 322,6.218512388512551,6.218512388512551,1.0143222986249896,
Generation 323,2.3053415798373704,2.0982128537189695,0.6640699920175,,Generation 323,7.174324702844532,6.218512388512551,1.0135847766694344,
Generation 324,2.0982128537189695,2.0982128537189695,0.6347079559550745,,Generation 324,6.660830981111728,6.218512388512551,1.0470709531539406,
Generation 325,2.0982128537189695,2.0982128537189695,0.6347079559550745,,Generation 325,6.598053413483553,6.218512388512551,1.0136566522050088,
Generation 326,2.0982128537189695,2.0982128537189695,0.6347079559550745,,Generation 326,6.218512388512551,6.218512388512551,1.0143222986249896,
Generation 327,2.1298190672858373,2.0982128537189695,0.6335254029005765,,Generation 327,6.894942933142145,6.218512388512551,1.0262418542278056,
Generation 328,2.0982128537189695,2.0982128537189695,0.6347079559550745,,Generation 328,9.083565081704807,6.218512388512551,1.1761504200951718,
Generation 329,2.98503782739262,2.0982128537189695,0.6358642649889333,,Generation 329,6.218512388512551,6.218512388512551,1.0143222986249896,
Generation 330,2.8382000772100113,2.0982128537189695,0.6300045288496887,,Generation 330,6.562185724787066,6.218512388512551,1.0588084872080274,
Generation 331,3.473087318257426,2.0982128537189695,0.7173428969162484,,Generation 331,6.218512388512551,6.218512388512551,1.0143222986249896,
Generation 332,4.197533743955832,2.0982128537189695,0.6531599321382927,,Generation 332,6.218512388512551,6.218512388512551,1.0143222986249896,
Generation 333,2.0982128537189695,2.0982128537189695,0.6347079559550745,,Generation 333,7.359539819440161,6.218512388512551,1.0487783291863746,
Generation 334,4.490668547425737,2.0982128537189695,0.8431305879702619,,Generation 334,6.808070755546718,6.218512388512551,1.064113725502218,
Generation 335,2.0982128537189695,2.0982128537189695,0.6347079559550745,,Generation 335,6.4301791938742054,6.218512388512551,1.0121796806558785,
Generation 336,3.035397784571674,2.0982128537189695,0.6904324802548706,,Generation 336,7.085589948636873,6.218512388512551,1.0190898046225603,
Generation 337,2.0982128537189695,2.0982128537189695,0.6347079559550745,,Generation 337,6.218512388512551,6.218512388512551,1.0143222986249896,
Generation 338,3.0136301714090945,2.0982128537189695,0.7335400470294043,,Generation 338,8.845744649900414,6.218512388512551,1.1218374562620599,
Generation 339,3.0496927675991485,2.0982128537189695,0.635953910891491,,Generation 339,8.00299017830249,6.218512388512551,1.0992876748091756,
Generation 340,2.0982128537189695,2.0982128537189695,0.6347079559550745,,Generation 340,7.576095154525776,6.218512388512551,1.1504931648945773,
Generation 341,2.0982128537189695,2.0982128537189695,0.6347079559550745,,Generation 341,6.77289419442309,6.218512388512551,1.0289389345748992,
Generation 342,3.5242513441599086,2.0982128537189695,0.727568684277797,,Generation 342,6.218512388512551,6.218512388512551,1.0143222986249896,
Generation 343,2.185905982585136,2.0982128537189695,0.6329450888404393,,Generation 343,6.218626056230982,6.218512388512551,1.014312893851895,
Generation 344,2.0982128537189695,2.0982128537189695,0.6347079559550745,,Generation 344,6.218512388512551,6.218512388512551,1.0143222986249896,
Generation 345,2.0982128537189695,2.0982128537189695,0.6347079559550745,,Generation 345,7.46743658120693,6.186608735183043,1.0259751282389853,
Generation 346,3.818561182742607,2.0982128537189695,0.781048113665424,,Generation 346,7.0701950524925365,6.186608735183043,0.9948757974473361,
Generation 347,3.139821166543799,2.0982128537189695,0.6434167118017834,,Generation 347,8.77450976246908,6.186608735183043,1.0100726915115334,
Generation 348,2.1253892270294883,2.0982128537189695,0.6335860223882023,,Generation 348,8.218181197731164,6.186608735183043,1.01572335279039,
Generation 349,2.3595770719614966,2.0982128537189695,0.634939037426254,,Generation 349,6.278754707147256,6.186608735183043,0.7417254042086772,
Generation 350,2.0982128537189695,2.0982128537189695,0.6347079559550745,,Generation 350,6.596530624507497,6.186608735183043,0.7478951166361615,
Generation 351,4.68391587152051,2.0982128537189695,0.742424546430225,,Generation 351,7.699123633374848,6.186608735183043,0.7423339402004758,
Generation 352,2.094674087248471,2.0274375243090006,0.634347147485953,,Generation 352,6.186608735183043,6.186608735183043,0.7454600037094485,
Generation 353,3.6233952171925536,2.0274375243090006,0.7560222776078844,,Generation 353,6.186608735183043,6.186608735183043,0.7454600037094485,
Generation 354,2.4129037260039814,2.0274375243090006,0.6507768238339385,,Generation 354,6.186608735183043,6.186608735183043,0.7454600037094485,
Generation 355,2.055747656072988,2.0274375243090006,0.6303591475928468,,Generation 355,7.516972136773393,6.186608735183043,0.8676337015739822,
Generation 356,3.294044902023353,2.0274375243090006,0.6292678176638365,,Generation 356,6.186608735183043,6.186608735183043,0.7454600037094485,
Generation 357,2.0274375243090006,2.0274375243090006,0.6274365277262862,,Generation 357,6.182314883031647,6.100731692155122,0.7452120767959003,
Generation 358,2.0274375243090006,2.0274375243090006,0.6274365277262862,,Generation 358,7.067130760298622,6.100731692155122,0.88893489449502,
Generation 359,4.0259736450330506,2.0274375243090006,0.7698239611772358,,Generation 359,6.764154900585328,6.100731692155122,0.7626734562297935,
Generation 360,2.027685254478395,2.0274375243090006,0.6273853552985748,,Generation 360,6.122200952912102,6.100731692155122,0.7417247394386668,
Generation 361,2.0274375243090006,2.0274375243090006,0.6274365277262862,,Generation 361,6.100731692155122,6.100731692155122,0.740471810775307,
Generation 362,4.28051052204854,2.0274375243090006,0.7523391388487966,,Generation 362,6.629897259910933,6.100731692155122,0.74026794252488,
Generation 363,2.0274375243090006,2.0274375243090006,0.6274365277262862,,Generation 363,7.875177721064977,6.100731692155122,0.8172828273103645,
Generation 364,3.1317309850849115,2.0274375243090006,0.7727494183718133,,Generation 364,8.885599168472194,6.100731692155122,0.8668576106250048,
Generation 365,2.9699716752314034,2.0274375243090006,0.6524317341178103,,Generation 365,8.013271353281331,6.100731692155122,0.844773267205162,
Generation 366,2.0274375243090006,2.0274375243090006,0.6274365277262862,,Generation 366,6.1070411267977605,6.100731692155122,0.7405417063069962,
Generation 367,2.6646705170452316,2.0274375243090006,0.628125606363721,,Generation 367,6.100731692155122,6.100731692155122,0.740471810775307,
Generation 368,2.0274375243090006,2.0274375243090006,0.6274365277262862,,Generation 368,6.972921343561469,6.100731692155122,0.76648344004119,
Generation 369,2.0274375243090006,2.0274375243090006,0.6274365277262862,,Generation 369,6.100731692155122,6.100731692155122,0.740471810775307,
Generation 370,2.9213825456274773,2.0274375243090006,0.6409939440154556,,Generation 370,6.100731692155122,6.100731692155122,0.740471810775307,
Generation 371,2.0274375243090006,2.0274375243090006,0.6274365277262862,,Generation 371,6.148417656604111,6.100731692155122,0.7395056252609967,
Generation 372,2.734182495967308,2.0274375243090006,0.6404855276957887,,Generation 372,7.693467026946772,6.100731692155122,0.7459587786255406,
Generation 373,2.0274375243090006,2.0274375243090006,0.6274365277262862,,Generation 373,6.386351543897325,6.100731692155122,0.7872789591752319,
Generation 374,3.089553910524148,2.0274375243090006,0.6290506124919414,,Generation 374,6.100731692155122,6.100731692155122,0.740471810775307,
Generation 375,2.06410115005515,2.0274375243090006,0.6274639379633696,,Generation 375,6.68608149008017,6.100731692155122,0.7418192667536216,
Generation 376,2.0274375243090006,2.0274375243090006,0.6274365277262862,,Generation 376,6.100731692155122,6.100731692155122,0.740471810775307,
Generation 377,2.0274375243090006,2.0274375243090006,0.6274365277262862,,Generation 377,6.846630838406478,6.100731692155122,0.737701007639869,
Generation 378,2.0274375243090006,2.0274375243090006,0.6274365277262862,,Generation 378,6.100731692155122,6.100731692155122,0.740471810775307,
Generation 379,3.02947859529507,2.0274375243090006,0.6291561191330094,,Generation 379,6.100731692155122,6.100731692155122,0.740471810775307,
Generation 380,2.0274375243090006,2.0274375243090006,0.6274365277262862,,Generation 380,6.303355891727418,6.100731692155122,0.7417253956427704,
Generation 381,2.0274375243090006,2.0274375243090006,0.6274365277262862,,Generation 381,8.324685297434636,6.100731692155122,0.9940294291095403,
Generation 382,2.3675878644634496,2.0274375243090006,0.627735463072557,,Generation 382,6.100731692155122,6.100731692155122,0.740471810775307,
Generation 383,2.1848895661277843,2.0274375243090006,0.6490481001943641,,Generation 383,6.476938319234327,6.100731692155122,0.7819087754745311,
Generation 384,4.601803338072806,2.0274375243090006,0.6356667172814754,,Generation 384,6.386761266642907,6.100731692155122,0.7403162754842679,
Generation 385,2.1497256605145605,2.0274375243090006,0.6254263286705407,,Generation 385,6.897357376867641,6.100731692155122,0.8829891763045069,
Generation 386,2.276920763671792,2.0274375243090006,0.6276469839178797,,Generation 386,7.010454969719126,6.100731692155122,0.7789477431906534,
Generation 387,3.6736097338222846,2.0274375243090006,0.7641123290521764,,Generation 387,8.35894338217341,6.100731692155122,0.8418669122257614,
Generation 388,2.0274375243090006,2.0274375243090006,0.6274365277262862,,Generation 388,6.821109749927837,6.100731692155122,0.7377581953496859,
Generation 389,2.1504722664638325,2.0274375243090006,0.6275334119100068,,Generation 389,7.128122350145321,6.100731692155122,0.857982691779172,
Generation 390,2.0274375243090006,2.0274375243090006,0.6274365277262862,,Generation 390,7.92072507737453,6.100731692155122,0.81791781920214,
Generation 391,2.829584018604312,2.0274375243090006,0.7432599952061121,,Generation 391,6.389171883902549,6.100731692155122,0.7387409059856243,
Generation 392,2.0274375243090006,2.0274375243090006,0.6274365277262862,,Generation 392,6.100731692155122,6.100731692155122,0.740471810775307,
Generation 393,2.7431735048420007,2.0274375243090006,0.6311796496653088,,Generation 393,6.5083066624385335,6.100731692155122,0.7624576188583605,
Generation 394,2.0274375243090006,2.0274375243090006,0.6274365277262862,,Generation 394,6.333112583602349,6.100731692155122,0.7433495504818414,
Generation 395,3.156338285568424,2.0274375243090006,0.6352174707855784,,Generation 395,6.452227639767022,5.045648343260545,0.7646125928978005,
Generation 396,2.0274375243090006,2.0274375243090006,0.6274365277262862,,Generation 396,5.997079939039809,5.045648343260545,0.7571203740807193,
Generation 397,2.7870952080512077,2.0274375243090006,0.6283362284951354,,Generation 397,5.942469189820936,5.045648343260545,0.7637653878998845,
Generation 398,2.899629570443829,2.0274375243090006,0.6416142046426953,,Generation 398,5.6786983525972925,5.045648343260545,0.7801837135312786,
Generation 399,2.674331036764549,2.0274375243090006,0.6559727021645401,,Generation 399,5.782092180395567,5.045648343260545,0.8277653940531153,
Generation 400,2.0274375243090006,2.0274375243090006,0.6274365277262862,,Generation 400,5.045648343260548,5.045648343260545,0.7077941197431146,
Generation 401,2.129070730232312,2.0274375243090006,0.6275160543967933,,Generation 401,5.504310737542063,5.045648343260545,0.7055412770370406,
Generation 402,2.0274375243090006,2.0274375243090006,0.6274365277262862,,Generation 402,5.045648343260548,5.045648343260545,0.7077941197431146,
Generation 403,2.0274375243090006,2.0274375243090006,0.6274365277262862,,Generation 403,5.426385419882328,5.045648343260545,0.7087373198919603,
Generation 404,2.0274375243090006,2.0274375243090006,0.6274365277262862,,Generation 404,7.0894062434848895,5.045648343260545,0.8551905653088726,
Generation 405,2.0274375243090006,2.0274375243090006,0.6274365277262862,,Generation 405,5.045648343260548,5.045648343260545,0.7077941197431146,
Generation 406,2.0274375243090006,2.0274375243090006,0.6274365277262862,,Generation 406,5.045648343260548,5.045648343260545,0.7077941197431146,
Generation 407,2.027433055979066,2.027348157710307,0.627437519486495,,Generation 407,5.045648343260548,5.045648343260545,0.7077941197431146,
Generation 408,2.0274241193191966,2.027348157710307,0.627439503000336,,Generation 408,5.045648343260548,5.045648343260545,0.7077941197431146,
Generation 409,2.0273973093395883,2.027348157710307,0.627445453489249,,Generation 409,6.497480941735546,5.045648343260545,0.7162445247260615,
Generation 410,2.0273570943701764,2.027348157710307,0.6274543790746567,,Generation 410,5.045648343260548,5.045648343260545,0.7077941197431146,
Generation 411,2.4404203265026365,2.027348157710307,0.6313705097434131,,Generation 411,5.045648343260548,5.045648343260545,0.7077941197431146,
Generation 412,2.027348157710307,2.027348157710307,0.627456362513969,,Generation 412,5.045648343260548,5.045648343260545,0.7077941197431146,
Generation 413,2.0285352740708023,2.027348157710307,0.6276689784733424,,Generation 413,6.859987090925911,5.045648343260545,0.6989769960643508,
