Generation 442,140.7454966,108.9606486,,,,,
,,,,,,,
Generation 443,140.2480625,108.8379809,,,,,
,,,,,,,
Generation 444,142.7032664,110.3856076,,,,,
,,,,,,,
Generation 445,144.7882133,107.8164795,,,,,
,,,,,,,
Generation 446,140.0997382,109.7313045,,,,,
,,,,,,,
Generation 447,133.7509836,106.3428289,,,,,
,,,,,,,
Generation 448,126.5859709,107.2895282,,,,,
,,,,,,,
Generation 449,125.8208233,107.6759509,,,,,
,,,,,,,
Generation 450,124.4213735,106.8016366,,,,,
,,,,,,,
Generation 451,134.6829909,106.4287243,,,,,
,,,,,,,
Generation 452,137.9036566,106.8155432,,,,,
,,,,,,,
Generation 453,140.0870298,107.4197606,,,,,
,,,,,,,
Generation 454,144.2979837,108.8557171,,,,,
,,,,,,,
Generation 455,142.1392073,108.626007,,,,,
,,,,,,,
Generation 456,133.950845,106.3977314,,,,,
,,,,,,,
Generation 457,136.5636744,107.6670899,,,,,
,,,,,,,
Generation 458,136.6867264,106.0998342,,,,,
,,,,,,,
Generation 459,140.4551819,108.48044,,,,,
,,,,,,,
Generation 460,131.5470873,105.7128148,,,,,
,,,,,,,
Generation 461,135.1820824,104.8987987,,,,,
,,,,,,,
Generation 462,139.7572286,106.6221087,,,,,
,,,,,,,
Generation 463,139.9535921,109.8940118,,,,,
,,,,,,,
Generation 464,139.2862436,107.3492606,,,,,
,,,,,,,
Generation 465,131.0687031,105.6086179,,,,,
,,,,,,,
Generation 466,128.3442368,107.5995276,,,,,
,,,,,,,
Generation 467,124.3217672,107.3362178,,,,,
,,,,,,,
Generation 468,130.4089245,106.6485125,,,,,
,,,,,,,
Generation 469,131.2758145,107.3846559,,,,,
,,,,,,,
Generation 470,126.1610073,105.4789105,,,,,
,,,,,,,
Generation 471,132.8181956,106.2524177,,,,,
,,,,,,,
Generation 472,131.7692136,106.0650051,,,,,
,,,,,,,
Generation 473,124.8514156,108.1688032,,,,,
,,,,,,,
Generation 474,130.8962476,106.4241911,,,,,
,,,,,,,
Generation 475,126.3084766,105.3026143,,,,,
,,,,,,,
Generation 476,124.4952942,106.5457391,,,,,
,,,,,,,
Generation 477,121.886218,106.3680393,,,,,
,,,,,,,
Generation 478,128.3591264,105.4431447,,,,,
,,,,,,,
Generation 479,128.9327112,104.6614551,,,,,
,,,,,,,
Generation 480,131.7208597,103.7988233,,,,,
,,,,,,,
Generation 481,135.6689861,105.7310549,,,,,
,,,,,,,
Generation 482,129.0137322,104.4747993,,,,,
,,,,,,,
Generation 483,130.7929624,104.6114827,,,,,
,,,,,,,
Generation 484,122.2337309,102.5771976,,,,,
,,,,,,,
Generation 485,129.5153293,103.7555876,,,,,
,,,,,,,
Generation 486,134.7020143,103.8867693,,,,,
,,,,,,,
Generation 487,133.6622717,103.9220015,,,,,
,,,,,,,
Generation 488,129.013417,103.3218765,,,,,
,,,,,,,
Generation 489,134.8478527,101.2453385,,,,,
,,,,,,,
Generation 490,127.3892263,102.3529987,,,,,
,,,,,,,
Generation 491,133.135851,101.6793639,,,,,
,,,,,,,
Generation 492,135.6777232,104.3457489,,,,,
,,,,,,,
Generation 493,138.6838849,103.4869051,,,,,
,,,,,,,
Generation 494,134.1041291,104.7028282,,,,,
,,,,,,,
Generation 495,136.0023055,104.7028282,,,,,
,,,,,,,
Generation 496,136.9634276,105.0464418,,,,,
,,,,,,,
Generation 497,137.5157978,103.4463246,,,,,
,,,,,,,
Generation 498,138.4778857,103.8501007,,,,,
,,,,,,,
Generation 499,139.4110249,102.9296533,,,,,
,,,,,,,
Generation 500,137.463624,101.1074016,,,,,
,,,,,,,
Generation 501,129.5461314,104.4812282,,,,,
,,,,,,,
Generation 502,129.8700389,103.6089056,,,,,
,,,,,,,
Generation 503,133.4139874,103.4692434,,,,,
,,,,,,,
Generation 504,131.9260421,99.87005885,,,,,
,,,,,,,
Generation 505,134.6487714,102.9492983,,,,,
,,,,,,,
Generation 506,134.3219255,101.5487878,,,,,
,,,,,,,
Generation 507,135.4918253,101.3211412,,,,,
,,,,,,,
Generation 508,133.0462051,100.0371078,,,,,
,,,,,,,
Generation 509,131.8088187,102.6723834,,,,,
,,,,,,,
Generation 510,131.0116144,102.4069879,,,,,
,,,,,,,
Generation 511,134.8196333,102.1968155,,,,,
,,,,,,,
Generation 512,134.7979623,101.5680711,,,,,
,,,,,,,
Generation 513,133.3634001,100.4821274,,,,,
,,,,,,,
Generation 514,132.7161171,100.7229668,,,,,
,,,,,,,
Generation 515,131.1302182,100.2139839,,,,,
,,,,,,,
Generation 516,128.0134139,102.0387299,,,,,
,,,,,,,
Generation 517,131.4679984,100.5491741,,,,,
,,,,,,,
Generation 518,125.1899144,99.57018168,,,,,
,,,,,,,
Generation 519,118.4661658,99.89660535,,,,,
,,,,,,,
Generation 520,120.9094672,98.36432753,,,,,
,,,,,,,
Generation 521,129.9066827,101.5066649,,,,,
,,,,,,,
Generation 522,133.2075425,102.1230673,,,,,
,,,,,,,
Generation 523,131.4988431,101.5123924,,,,,
,,,,,,,
Generation 524,133.0300056,100.3156108,,,,,
,,,,,,,
Generation 525,131.7521003,100.0175601,,,,,
,,,,,,,
Generation 526,125.9134325,102.3500395,,,,,
,,,,,,,
Generation 527,126.5093827,101.8077005,,,,,
,,,,,,,
Generation 528,127.839317,100.4207088,,,,,
,,,,,,,
Generation 529,128.6492306,102.0774644,,,,,
,,,,,,,
Generation 530,121.3358441,100.1906511,,,,,
,,,,,,,
Generation 531,131.8597568,99.4038974,,,,,
,,,,,,,
Generation 532,127.8725805,101.28224,,,,,
,,,,,,,
Generation 533,128.1545972,100.3629914,,,,,
,,,,,,,
Generation 534,130.4893868,102.2560237,,,,,
,,,,,,,
Generation 535,130.6151175,101.7696564,,,,,
,,,,,,,
Generation 536,125.0649621,101.1184441,,,,,
,,,,,,,
Generation 537,129.9798129,101.1539766,,,,,
,,,,,,,
Generation 538,133.5072369,101.414241,,,,,
,,,,,,,
Generation 539,132.9659069,102.2633076,,,,,
,,,,,,,
Generation 540,135.7349295,101.2903834,,,,,
,,,,,,,
Generation 541,135.6742333,101.2903834,,,,,
,,,,,,,
Generation 542,137.380417,101.9218476,,,,,
,,,,,,,
Generation 543,130.9616159,100.6802275,,,,,
,,,,,,,
Generation 544,132.6218129,100.4039056,,,,,
,,,,,,,
Generation 545,132.1364006,101.4975336,,,,,
,,,,,,,
Generation 546,125.798975,101.9256128,,,,,
,,,,,,,
Generation 547,133.0857189,100.7171759,,,,,
,,,,,,,
Generation 548,133.5238948,100.3156108,,,,,
,,,,,,,
Generation 549,131.8704333,102.0074417,,,,,
,,,,,,,
Generation 550,135.3355173,101.8039832,,,,,
,,,,,,,
Generation 551,121.894972,101.3837612,,,,,
,,,,,,,
Generation 552,129.4554284,100.7967687,,,,,
,,,,,,,
Generation 553,130.0968341,102.1605648,,,,,
,,,,,,,
Generation 554,130.1018273,103.178121,,,,,
,,,,,,,
Generation 555,134.5929955,101.3209924,,,,,
,,,,,,,
Generation 556,134.3352204,99.56925374,,,,,
,,,,,,,
Generation 557,124.9540313,101.1404354,,,,,
,,,,,,,
Generation 558,130.0895657,101.1404354,,,,,
,,,,,,,
Generation 559,132.0875012,102.7982043,,,,,
,,,,,,,
Generation 560,130.4047212,98.96969589,,,,,
,,,,,,,
Generation 561,124.3396063,101.2725522,,,,,
,,,,,,,
Generation 562,128.953166,97.71748784,,,,,
,,,,,,,
Generation 563,129.1489135,99.99905822,,,,,
,,,,,,,
Generation 564,132.7528423,99.99905822,,,,,
,,,,,,,
Generation 565,137.2817826,97.43459859,,,,,
,,,,,,,
Generation 566,133.5789761,97.43459859,,,,,
,,,,,,,
Generation 567,133.9952626,98.28447514,,,,,
,,,,,,,
Generation 568,137.7579748,100.69067,,,,,
,,,,,,,
Generation 569,125.5078195,102.9453349,,,,,
,,,,,,,
Generation 570,121.9779075,100.7780959,,,,,
,,,,,,,
Generation 571,127.0598381,100.8170275,,,,,
,,,,,,,
Generation 572,130.1291055,101.4462289,,,,,
,,,,,,,
Generation 573,129.4868403,99.18034368,,,,,
,,,,,,,
Generation 574,129.0861418,100.4273122,,,,,
,,,,,,,
Generation 575,125.3688015,100.2278643,,,,,
,,,,,,,
Generation 576,125.7131784,98.76555665,,,,,
,,,,,,,
Generation 577,130.1512954,101.8914399,,,,,
,,,,,,,
Generation 578,131.1424359,102.3269122,,,,,
,,,,,,,
Generation 579,135.803514,101.2261797,,,,,
,,,,,,,
Generation 580,141.1173824,101.0772435,,,,,
,,,,,,,
Generation 581,138.5751796,102.0867834,,,,,
,,,,,,,
Generation 582,136.4092663,99.69871301,,,,,
,,,,,,,
Generation 583,133.6887378,101.7159136,,,,,
,,,,,,,
Generation 584,128.4816876,100.6817301,,,,,
,,,,,,,
Generation 585,124.179673,101.0778138,,,,,
,,,,,,,
Generation 586,129.4352614,100.4024037,,,,,
,,,,,,,
Generation 587,127.2333797,99.30440655,,,,,
,,,,,,,
Generation 588,130.7462463,101.3687277,,,,,
,,,,,,,
Generation 589,136.6356001,99.32991506,,,,,
,,,,,,,
Generation 590,133.2325898,100.125136,,,,,
,,,,,,,
Generation 591,133.4324612,100.733464,,,,,
,,,,,,,
Generation 592,131.3349035,99.98772908,,,,,
,,,,,,,
Generation 593,133.0372939,100.3669854,,,,,
,,,,,,,
Generation 594,130.6133819,100.3669854,,,,,
,,,,,,,
Generation 595,135.5908025,97.90138672,,,,,
,,,,,,,
Generation 596,132.7115162,98.98672735,,,,,
,,,,,,,
Generation 597,124.9617551,97.2090576,,,,,
,,,,,,,
Generation 598,128.5243059,100.189888,,,,,
,,,,,,,
Generation 599,131.2548303,99.74314385,,,,,
,,,,,,,
Generation 600,129.4276047,100.2896008,,,,,
,,,,,,,
Generation 601,128.0196301,98.35614789,,,,,
,,,,,,,
Generation 602,127.6858753,98.33453923,,,,,
,,,,,,,
Generation 603,126.1732821,99.39183404,,,,,
,,,,,,,
Generation 604,128.4100106,99.24696532,,,,,
,,,,,,,
Generation 605,126.7383927,99.86025315,,,,,
,,,,,,,
Generation 606,125.5393,98.92732482,,,,,
,,,,,,,
Generation 607,123.7270786,99.00774314,,,,,
,,,,,,,
Generation 608,126.6153863,98.92732482,,,,,
,,,,,,,
Generation 609,128.9636041,97.63436051,,,,,
,,,,,,,
Generation 610,130.4009771,98.06857398,,,,,
,,,,,,,
Generation 611,134.0025892,98.71776978,,,,,
,,,,,,,
Generation 612,134.2395289,100.5075672,,,,,
,,,,,,,
Generation 613,133.0998061,98.92732482,,,,,
,,,,,,,
Generation 614,138.0938184,101.9140917,,,,,
,,,,,,,
Generation 615,141.4925363,97.95739671,,,,,
,,,,,,,
Generation 616,145.5683071,99.18080812,,,,,
,,,,,,,
Generation 617,139.8123048,98.23482639,,,,,
,,,,,,,
Generation 618,141.0412142,100.189888,,,,,
,,,,,,,
Generation 619,138.5555023,100.4410195,,,,,
,,,,,,,
Generation 620,135.9626253,98.95443228,,,,,
,,,,,,,
Generation 621,134.9987438,100.0263698,,,,,
,,,,,,,
Generation 622,133.1865258,99.76646421,,,,,
,,,,,,,
Generation 623,132.0047147,99.49698417,,,,,
,,,,,,,
Generation 624,131.8373733,98.92732482,,,,,
,,,,,,,
Generation 625,132.1757691,99.26664487,,,,,
,,,,,,,
Generation 626,128.8005609,100.6913883,,,,,
,,,,,,,
Generation 627,130.3889794,98.20217822,,,,,
,,,,,,,
Generation 628,130.7269462,99.05332714,,,,,
,,,,,,,
Generation 629,129.0794804,99.5476654,,,,,
,,,,,,,
Generation 630,128.4808291,98.52584886,,,,,
,,,,,,,
Generation 631,133.7221517,98.6264284,,,,,
,,,,,,,
Generation 632,138.8107343,99.65782785,,,,,
,,,,,,,
Generation 633,138.9696334,98.73876244,,,,,
,,,,,,,
Generation 634,134.9154323,98.80652677,,,,,
,,,,,,,
Generation 635,134.9597965,98.98734864,,,,,
,,,,,,,
Generation 636,131.9472427,98.17504047,,,,,
,,,,,,,
Generation 637,137.0457746,98.01680094,,,,,
,,,,,,,
Generation 638,132.704993,98.87109564,,,,,
,,,,,,,
Generation 639,133.1588198,98.42754739,,,,,
,,,,,,,
Generation 640,126.7638098,98.40043993,,,,,
,,,,,,,
Generation 641,125.4752557,97.98888118,,,,,
,,,,,,,
Generation 642,129.1045013,98.26377384,,,,,
,,,,,,,
Generation 643,128.2957034,98.40422376,,,,,
,,,,,,,
Generation 644,125.5534352,97.71847943,,,,,
,,,,,,,
Generation 645,125.376488,97.86457313,,,,,
,,,,,,,
Generation 646,127.6613947,98.895798,,,,,
,,,,,,,
Generation 647,128.4977395,98.45365703,,,,,
,,,,,,,
Generation 648,130.4780381,98.56548914,,,,,
,,,,,,,
Generation 649,134.4964979,99.64712701,,,,,
,,,,,,,
Generation 650,135.9068506,99.44013718,,,,,
,,,,,,,
Generation 651,136.2046241,98.64128635,,,,,
,,,,,,,
Generation 652,134.2872315,99.94722154,,,,,
,,,,,,,
Generation 653,132.5012965,98.33755395,,,,,
,,,,,,,
Generation 654,127.7298636,98.6762804,,,,,
,,,,,,,
Generation 655,129.1731846,97.4392263,,,,,
,,,,,,,
Generation 656,128.1511252,96.65656389,,,,,
,,,,,,,
Generation 657,129.3518331,96.22063418,,,,,
,,,,,,,
Generation 658,127.4542925,96.22063418,,,,,
,,,,,,,
Generation 659,123.9047979,95.95498284,,,,,
,,,,,,,
Generation 660,126.7891826,95.98970127,,,,,
,,,,,,,
Generation 661,127.5105261,96.24774164,,,,,
,,,,,,,
Generation 662,129.5977559,96.05601817,,,,,
,,,,,,,
Generation 663,128.3278365,96.05601817,,,,,
,,,,,,,
Generation 664,126.5105611,97.30988848,,,,,
,,,,,,,
Generation 665,126.6167135,95.93648417,,,,,
,,,,,,,
Generation 666,128.1099081,96.6756555,,,,,
,,,,,,,
Generation 667,127.9686977,96.23913285,,,,,
,,,,,,,
Generation 668,126.5907208,93.99753468,,,,,
,,,,,,,
Generation 669,128.1810518,98.084549,,,,,
,,,,,,,
Generation 670,129.5865107,93.86301442,,,,,
,,,,,,,
Generation 671,127.1004098,93.65775821,,,,,
,,,,,,,
Generation 672,131.7763676,91.06363006,,,,,
,,,,,,,
Generation 673,138.0388602,91.05996109,,,,,
,,,,,,,
Generation 674,131.2442454,95.44922911,,,,,
,,,,,,,
Generation 675,126.9825688,97.40462545,,,,,
,,,,,,,
Generation 676,129.4241988,93.82915487,,,,,
,,,,,,,
Generation 677,131.5805067,93.82054608,,,,,
,,,,,,,
Generation 678,130.742546,90.14873336,,,,,
,,,,,,,
Generation 679,135.5653241,90.59077904,,,,,
,,,,,,,
Generation 680,134.1178987,93.10098039,,,,,
,,,,,,,
Generation 681,127.5377295,92.60246799,,,,,
,,,,,,,
Generation 682,131.0777523,93.10098039,,,,,
,,,,,,,
Generation 683,126.0968791,93.70511874,,,,,
,,,,,,,
Generation 684,125.4236246,92.38399865,,,,,
,,,,,,,
Generation 685,127.8798029,91.47829744,,,,,
,,,,,,,
Generation 686,121.8382687,90.43288337,,,,,
,,,,,,,
Generation 687,124.739414,90.43288337,,,,,
,,,,,,,
Generation 688,124.4320653,91.32040176,,,,,
,,,,,,,
Generation 689,125.7801519,90.89395741,,,,,
,,,,,,,
Generation 690,128.2457105,90.36648671,,,,,
,,,,,,,
Generation 691,125.5350511,90.20859103,,,,,
,,,,,,,
Generation 692,124.5269676,90.73606174,,,,,
,,,,,,,
Generation 693,127.2393673,91.28700395,,,,,
,,,,,,,
Generation 694,123.5717767,91.72818594,,,,,
,,,,,,,
Generation 695,121.4471586,90.11812554,,,,,
,,,,,,,
Generation 696,120.9520532,88.90570341,,,,,
,,,,,,,
Generation 697,121.4320185,90.47109251,,,,,
,,,,,,,
Generation 698,121.1435029,90.47037531,,,,,
,,,,,,,
Generation 699,120.9857442,91.66919196,,,,,
,,,,,,,
Generation 700,125.0404021,90.27402114,,,,,
,,,,,,,
Generation 701,123.2285178,91.1949174,,,,,
,,,,,,,
Generation 702,122.3259687,90.82534237,,,,,
,,,,,,,
Generation 703,122.9993897,91.1949174,,,,,
,,,,,,,
Generation 704,117.4096455,90.73606174,,,,,
,,,,,,,
Generation 705,122.4654347,90.63468403,,,,,
,,,,,,,
Generation 706,123.1480454,90.73606174,,,,,
,,,,,,,
Generation 707,123.338322,91.42396312,,,,,
,,,,,,,
Generation 708,124.2118272,91.98571666,,,,,
,,,,,,,
Generation 709,122.3210773,90.04081197,,,,,
,,,,,,,
Generation 710,120.5959173,91.45824595,,,,,
,,,,,,,
Generation 711,121.0206274,91.45824595,,,,,
,,,,,,,
Generation 712,123.8079364,91.26189177,,,,,
,,,,,,,
Generation 713,120.3810604,90.75415172,,,,,
,,,,,,,
Generation 714,118.2282214,91.09599753,,,,,
,,,,,,,
Generation 715,117.8516765,90.28762775,,,,,
,,,,,,,
Generation 716,118.9013099,91.45824595,,,,,
,,,,,,,
Generation 717,123.3920139,90.76349415,,,,,
,,,,,,,
Generation 718,117.7196939,90.23126587,,,,,
,,,,,,,
Generation 719,117.9949542,90.595809,,,,,
,,,,,,,
Generation 720,120.750421,90.75370468,,,,,
,,,,,,,
Generation 721,123.2646648,90.22576212,,,,,
,,,,,,,
Generation 722,120.3140246,90.25643553,,,,,
,,,,,,,
Generation 723,119.6255979,90.95961943,,,,,
,,,,,,,
Generation 724,120.8279655,91.40792437,,,,,
,,,,,,,
Generation 725,122.0185679,90.73606174,,,,,
,,,,,,,
Generation 726,121.1419424,91.45824595,,,,,
,,,,,,,
Generation 727,119.7843021,90.75323283,,,,,
,,,,,,,
Generation 728,118.1210541,91.17290986,,,,,
,,,,,,,
Generation 729,118.8869135,90.48754348,,,,,
,,,,,,,
Generation 730,119.3484434,90.96469261,,,,,
,,,,,,,
Generation 731,122.1581081,90.72558609,,,,,
,,,,,,,
Generation 732,121.0340993,91.73758419,,,,,
,,,,,,,
Generation 733,121.5832695,90.80679693,,,,,
,,,,,,,
Generation 734,120.0644077,90.50471456,,,,,
,,,,,,,
Generation 735,124.5582952,91.54286926,,,,,
,,,,,,,
Generation 736,126.6527829,91.46741847,,,,,
,,,,,,,
Generation 737,121.5332496,90.58762111,,,,,
,,,,,,,
Generation 738,123.9439336,90.76688171,,,,,
,,,,,,,
Generation 739,121.4274617,90.80480378,,,,,
,,,,,,,
Generation 740,120.4047493,90.93605876,,,,,
,,,,,,,
Generation 741,119.4426384,89.76535927,,,,,
,,,,,,,
Generation 742,117.749119,90.38803879,,,,,
,,,,,,,
Generation 743,115.323506,89.14026438,,,,,
,,,,,,,
Generation 744,121.2289115,88.71485013,,,,,
,,,,,,,
Generation 745,120.2823597,90.61819008,,,,,
,,,,,,,
Generation 746,121.9337745,90.03270156,,,,,
,,,,,,,
Generation 747,123.0963415,87.29772936,,,,,
,,,,,,,
Generation 748,118.2366735,89.71654631,,,,,
,,,,,,,
Generation 749,120.6120516,90.36648671,,,,,
,,,,,,,
Generation 750,124.4029964,90.39802676,,,,,
,,,,,,,
Generation 751,124.5650171,90.36735335,,,,,
,,,,,,,
Generation 752,126.2517704,89.95530719,,,,,
,,,,,,,
Generation 753,129.7103501,91.2727373,,,,,
,,,,,,,
Generation 754,131.1672165,90.65720591,,,,,
,,,,,,,
Generation 755,126.4874539,90.85389803,,,,,
,,,,,,,
Generation 756,127.4432387,90.37528133,,,,,
,,,,,,,
Generation 757,125.252084,89.28674256,,,,,
,,,,,,,
Generation 758,120.2542591,90.86531416,,,,,
,,,,,,,
Generation 759,121.8446802,88.64471822,,,,,
,,,,,,,
Generation 760,125.0080223,90.09594097,,,,,
,,,,,,,
Generation 761,124.3758311,91.01501418,,,,,
,,,,,,,
Generation 762,124.1455703,88.84416266,,,,,
,,,,,,,
Generation 763,122.680586,88.21180007,,,,,
,,,,,,,
Generation 764,125.8695728,88.1767563,,,,,
,,,,,,,
Generation 765,126.2265573,89.41225738,,,,,
,,,,,,,
Generation 766,122.6781036,89.44876353,,,,,
,,,,,,,
Generation 767,126.6968803,89.74401062,,,,,
,,,,,,,
Generation 768,121.7809698,88.1275587,,,,,
,,,,,,,
Generation 769,117.4053158,88.80467632,,,,,
,,,,,,,
Generation 770,116.0336555,88.23629353,,,,,
,,,,,,,
Generation 771,116.7792353,88.23629353,,,,,
,,,,,,,
Generation 772,120.2753893,87.8519226,,,,,
,,,,,,,
Generation 773,118.6747716,88.99877875,,,,,
,,,,,,,
Generation 774,120.4780308,88.23446647,,,,,
,,,,,,,
Generation 775,124.8946277,87.64849358,,,,,
,,,,,,,
Generation 776,124.2237958,86.87937708,,,,,
,,,,,,,
Generation 777,121.9050549,88.99877875,,,,,
,,,,,,,
Generation 778,120.7564102,87.91934144,,,,,
,,,,,,,
Generation 779,119.1495482,87.6418623,,,,,
,,,,,,,
Generation 780,117.3440949,88.3221583,,,,,
,,,,,,,
Generation 781,119.946562,86.67115983,,,,,
,,,,,,,
Generation 782,122.1801033,86.67115983,,,,,
,,,,,,,
Generation 783,117.8063061,86.65777104,,,,,
,,,,,,,
Generation 784,120.1296269,86.67115983,,,,,
,,,,,,,
Generation 785,114.2692891,85.38641714,,,,,
,,,,,,,
Generation 786,114.5111104,86.85082649,,,,,
,,,,,,,
Generation 787,120.0999165,87.16926528,,,,,
,,,,,,,
Generation 788,113.5835509,84.6757729,,,,,
,,,,,,,
Generation 789,112.6810085,87.10098424,,,,,
,,,,,,,
Generation 790,112.5605877,86.83665246,,,,,
,,,,,,,
Generation 791,116.5711864,85.88012402,,,,,
,,,,,,,
Generation 792,116.6638846,86.48799315,,,,,
,,,,,,,
Generation 793,119.8968341,86.48799315,,,,,
,,,,,,,
Generation 794,119.961263,86.80539108,,,,,
,,,,,,,
Generation 795,118.7354834,85.88012402,,,,,
,,,,,,,
Generation 796,118.4722116,85.88012402,,,,,
,,,,,,,
Generation 797,115.8621091,86.6962104,,,,,
,,,,,,,
Generation 798,115.7016421,86.73375769,,,,,
,,,,,,,
Generation 799,114.0984506,86.96996185,,,,,
,,,,,,,
Generation 800,112.5920917,87.28254195,,,,,
,,,,,,,
Generation 801,115.2214367,86.31183947,,,,,
,,,,,,,
Generation 802,117.2278319,86.53071777,,,,,
,,,,,,,
Generation 803,116.7473328,86.48799315,,,,,
,,,,,,,
Generation 804,119.7967267,85.67190677,,,,,
,,,,,,,
Generation 805,119.0456809,85.67190677,,,,,
,,,,,,,
Generation 806,121.0461815,86.48799315,,,,,
,,,,,,,
Generation 807,121.5163721,85.69597417,,,,,
,,,,,,,
Generation 808,117.0409113,86.46645556,,,,,
,,,,,,,
Generation 809,119.3641633,84.60740833,,,,,
,,,,,,,
Generation 810,117.9746365,85.49575309,,,,,
,,,,,,,
Generation 811,118.7216218,85.63142367,,,,,
,,,,,,,
Generation 812,116.8645804,83.19575321,,,,,
,,,,,,,
Generation 813,118.9232273,85.03728343,,,,,
,,,,,,,
Generation 814,118.9932899,83.36238605,,,,,
,,,,,,,
Generation 815,116.2586107,84.21470178,,,,,
,,,,,,,
Generation 816,119.7061219,83.97251128,,,,,
,,,,,,,
Generation 817,120.7871575,80.28879081,,,,,
,,,,,,,
Generation 818,121.2681944,85.35672741,,,,,
,,,,,,,
Generation 819,121.2500371,81.7119608,,,,,
,,,,,,,
Generation 820,122.7423396,82.86100039,,,,,
,,,,,,,
Generation 821,122.2451025,82.45938605,,,,,
,,,,,,,
Generation 822,122.3491936,83.28248544,,,,,
,,,,,,,
Generation 823,119.4003936,83.43400163,,,,,
,,,,,,,
Generation 824,120.7388639,81.04233878,,,,,
,,,,,,,
Generation 825,120.3051541,85.84987134,,,,,
,,,,,,,
Generation 826,122.9481785,83.80500443,,,,,
,,,,,,,
Generation 827,123.5503206,84.66095353,,,,,
,,,,,,,
Generation 828,126.4515621,84.3550748,,,,,
,,,,,,,
Generation 829,123.9007632,85.66904321,,,,,
,,,,,,,
Generation 830,118.6998766,84.96085709,,,,,
,,,,,,,
Generation 831,116.703138,86.40511894,,,,,
,,,,,,,
Generation 832,121.6676508,85.10610215,,,,,
,,,,,,,
Generation 833,121.0340148,86.62120635,,,,,
,,,,,,,
Generation 834,118.608589,84.84414649,,,,,
,,,,,,,
Generation 835,120.0460812,80.7231661,,,,,
,,,,,,,
Generation 836,117.3592024,83.67241747,,,,,
,,,,,,,
Generation 837,118.4649542,81.48869763,,,,,
,,,,,,,
Generation 838,116.7715122,82.30478402,,,,,
,,,,,,,
Generation 839,121.6099921,85.01288108,,,,,
,,,,,,,
Generation 840,120.3327774,83.80602741,,,,,
,,,,,,,
Generation 841,122.3899877,81.08676324,,,,,
,,,,,,,
Generation 842,118.9807653,81.31254396,,,,,
,,,,,,,
Generation 843,118.6074853,83.09494519,,,,,
,,,,,,,
Generation 844,118.6409086,83.67064623,,,,,
,,,,,,,
Generation 845,115.3151686,83.63658323,,,,,
,,,,,,,
Generation 846,118.6684611,83.67241747,,,,,
,,,,,,,
Generation 847,121.4428993,81.85156092,,,,,
,,,,,,,
Generation 848,117.8712882,81.48869763,,,,,
,,,,,,,
Generation 849,118.9488245,81.70856843,,,,,
,,,,,,,
Generation 850,119.0501501,81.53241476,,,,,
,,,,,,,
Generation 851,117.7983399,83.63670585,,,,,
,,,,,,,
Generation 852,118.8122664,81.62913969,,,,,
,,,,,,,
Generation 853,115.0886486,81.45298602,,,,,
,,,,,,,
Generation 854,119.1562361,81.62913969,,,,,
,,,,,,,
Generation 855,117.3533466,83.01082184,,,,,
,,,,,,,
Generation 856,117.741204,81.19386457,,,,,
,,,,,,,
Generation 857,117.4225981,82.04440255,,,,,
,,,,,,,
Generation 858,118.3809899,83.22596948,,,,,
,,,,,,,
Generation 859,112.3801225,81.37001824,,,,,
,,,,,,,
Generation 860,113.845689,81.37001824,,,,,
,,,,,,,
Generation 861,114.4778325,80.91060957,,,,,
,,,,,,,
Generation 862,114.9292964,80.91060957,,,,,
,,,,,,,
Generation 863,116.2636611,83.01876044,,,,,
,,,,,,,
Generation 864,119.8335512,81.56812637,,,,,
,,,,,,,
Generation 865,115.0589337,81.34806615,,,,,
,,,,,,,
Generation 866,116.596186,81.53241476,,,,,
,,,,,,,
Generation 867,117.6707785,81.3919727,,,,,
,,,,,,,
Generation 868,119.5807399,81.3919727,,,,,
,,,,,,,
Generation 869,118.4693709,80.99241932,,,,,
,,,,,,,
Generation 870,117.4302313,80.46444612,,,,,
,,,,,,,
Generation 871,113.4325696,81.25630074,,,,,
,,,,,,,
Generation 872,115.5604273,81.3919727,,,,,
,,,,,,,
Generation 873,109.7451472,81.3919727,,,,,
,,,,,,,
Generation 874,112.1895617,81.08779533,,,,,
,,,,,,,
Generation 875,113.3221617,81.3919727,,,,,
,,,,,,,
Generation 876,113.4454201,81.34806615,,,,,
,,,,,,,
Generation 877,110.767818,81.45298602,,,,,
,,,,,,,
Generation 878,106.7366914,81.31254396,,,,,
,,,,,,,
Generation 879,108.8584774,81.34806615,,,,,
,,,,,,,
Generation 880,111.9911643,81.42749489,,,,,
,,,,,,,
Generation 881,109.6950427,81.45298602,,,,,
,,,,,,,
Generation 882,110.2037414,81.37321651,,,,,
,,,,,,,
Generation 883,109.386051,81.45298602,,,,,
,,,,,,,
Generation 884,109.9762324,81.37321651,,,,,
,,,,,,,
Generation 885,109.4149018,81.3919727,,,,,
,,,,,,,
Generation 886,111.2960775,81.53241476,,,,,
,,,,,,,
Generation 887,110.2462924,81.15643444,,,,,
,,,,,,,
Generation 888,109.0829701,81.15643444,,,,,
,,,,,,,
Generation 889,108.5670457,81.15643444,,,,,
,,,,,,,
Generation 890,108.3244739,81.15643444,,,,,
,,,,,,,
Generation 891,110.1332823,79.84298743,,,,,
,,,,,,,
Generation 892,112.0900356,79.20961899,,,,,
,,,,,,,
Generation 893,113.2718491,80.06681733,,,,,
,,,,,,,
Generation 894,113.565402,81.45298602,,,,,
,,,,,,,
